discipline_title,event_title,slug_game,medal_type,country_name,value_unit
Athletics,Men's 4 x 100m Relay,atlanta-1996,BRONZE,Brazil,00:00:38.410
Athletics,Men's 4 x 100m Relay,atlanta-1996,BRONZE,Ukraine,00:00:38.550
Athletics,Men's 4 x 100m Relay,atlanta-1996,BRONZE,Sweden,00:00:38.670
Athletics,Men's 4 x 100m Relay,atlanta-1996,BRONZE,Cuba,00:00:39.390
Athletics,Men's 4 x 400m Relay,atlanta-1996,GOLD,United States of America,00:02:55.990
Athletics,Men's 4 x 400m Relay,atlanta-1996,SILVER,Great Britain,00:02:56.600
Athletics,Men's 4 x 400m Relay,atlanta-1996,BRONZE,Jamaica,00:02:59.420
Athletics,Men's 4 x 400m Relay,atlanta-1996,BRONZE,Senegal,00:03:0.640
Athletics,Men's 4 x 400m Relay,atlanta-1996,BRONZE,Japan,00:03:0.760
Athletics,Men's 4 x 400m Relay,atlanta-1996,BRONZE,Poland,00:03:0.960
Athletics,Men's 4 x 400m Relay,atlanta-1996,BRONZE,Bahamas,00:03:2.710
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,GOLD,United States of America,00:07:59.870
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,SILVER,Germany,00:08:1.550
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Australia,00:08:5.470
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Japan,00:08:7.460
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Canada,00:08:8.160
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Netherlands,00:08:8.480
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Romania,00:08:10.020
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,People's Republic of China,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Sweden,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Great Britain,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,New Zealand,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Russian Federation,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Denmark,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,France,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Czech Republic,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Switzerland,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Belarus,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Republic of Korea,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Chinese Taipei,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Kyrgyzstan,00:08:15.380
Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Argentina,00:08:15.380
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,GOLD,United States of America,00:03:15.410
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,SILVER,Russian Federation,00:03:17.060
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Germany,00:03:17.200
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Brazil,00:03:18.300
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Netherlands,00:03:19.020
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Australia,00:03:20.130
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Sweden,00:03:20.160
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Great Britain,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,New Zealand,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Romania,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,France,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Finland,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Venezuela,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Croatia,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Ecuador,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Puerto Rico,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Uzbekistan,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Kyrgyzstan,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Kazakhstan,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Singapore,00:03:21.520
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,GOLD,United States of America,00:03:39.290
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,SILVER,People's Republic of China,00:03:40.480
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Germany,00:03:41.480
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Netherlands,00:03:42.400
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Sweden,00:03:44.910
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Australia,00:03:45.310
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Canada,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Russian Federation,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Great Britain,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,France,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Romania,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Japan,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Denmark,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Spain,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Belarus,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Finland,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Switzerland,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Chinese Taipei,00:03:46.270
Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,BRONZE,Republic of Korea,00:03:46.270
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,GOLD,United States of America,00:07:14.840
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,SILVER,Sweden,00:07:17.560
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Germany,00:07:17.710
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Australia,00:07:18.470
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Great Britain,00:07:18.740
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Italy,00:07:19.920
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Netherlands,00:07:21.960
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,France,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,New Zealand,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Brazil,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Venezuela,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Uzbekistan,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Croatia,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Singapore,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Republic of Korea,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Ecuador,00:07:24.850
Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,BRONZE,Kyrgyzstan,00:07:24.850
Athletics,Women's 4 x 400m Relay,barcelona-1992,GOLD,Unified Team,00:03:20.200
Athletics,Women's 4 x 400m Relay,barcelona-1992,SILVER,United States of America,00:03:20.920
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Great Britain,00:03:24.230
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Canada,00:03:25.200
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Jamaica,00:03:25.680
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Germany,00:03:26.370
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Australia,00:03:26.420
Athletics,Women's 4 x 400m Relay,barcelona-1992,BRONZE,Portugal,00:03:36.850
Athletics,Men's 4 x 100m Relay,barcelona-1992,GOLD,United States of America,00:00:37.400
Athletics,Men's 4 x 100m Relay,barcelona-1992,SILVER,Nigeria,00:00:37.980
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Cuba,00:00:38.000
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Great Britain,00:00:38.080
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Unified Team,00:00:38.170
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Japan,00:00:38.770
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Austria,00:00:39.300
Athletics,Men's 4 x 100m Relay,barcelona-1992,BRONZE,Ivory Coast,00:00:39.310
Athletics,Women's 4 x 100m Relay,barcelona-1992,GOLD,United States of America,00:00:42.110
Athletics,Women's 4 x 100m Relay,barcelona-1992,SILVER,Unified Team,00:00:42.160
Athletics,Women's 4 x 100m Relay,barcelona-1992,BRONZE,Nigeria,00:00:42.810
Athletics,Women's 4 x 100m Relay,barcelona-1992,BRONZE,France,00:00:42.850
Athletics,Women's 4 x 100m Relay,barcelona-1992,BRONZE,Germany,00:00:43.120
Athletics,Women's 4 x 100m Relay,barcelona-1992,BRONZE,Australia,00:00:43.770
Athletics,Men's 4 x 400m Relay,barcelona-1992,GOLD,United States of America,00:02:55.740
Athletics,Men's 4 x 400m Relay,barcelona-1992,SILVER,Cuba,00:02:59.510
Athletics,Men's 4 x 400m Relay,barcelona-1992,BRONZE,Great Britain,00:02:59.730
Athletics,Men's 4 x 400m Relay,barcelona-1992,BRONZE,Brazil,00:03:1.610
Athletics,Men's 4 x 400m Relay,barcelona-1992,BRONZE,Nigeria,00:03:1.710
Athletics,Men's 4 x 400m Relay,barcelona-1992,BRONZE,Italy,00:03:2.180
Athletics,Men's 4 x 400m Relay,barcelona-1992,BRONZE,Trinidad and Tobago,00:03:3.310
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,GOLD,United States of America,00:03:16.740
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,SILVER,Unified Team,00:03:17.560
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Germany,00:03:17.900
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,France,00:03:19.160
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Sweden,00:03:20.100
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Brazil,00:03:20.990
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Great Britain,00:03:21.750
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Australia,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,New Zealand,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Italy,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,South Africa,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Puerto Rico,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Guam,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Finland,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,"Hong Kong, China",00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Bermuda,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Guatemala,00:03:22.040
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,United Arab Emirates,00:03:22.040
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,GOLD,Unified Team,00:07:11.950
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,SILVER,Sweden,00:07:15.510
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,United States of America,00:07:16.230
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Germany,00:07:16.580
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Italy,00:07:18.100
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Great Britain,00:07:22.570
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Brazil,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Australia,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Canada,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,France,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,New Zealand,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Finland,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Poland,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Norway,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Puerto Rico,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,"Hong Kong, China",00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,Guatemala,00:07:24.030
Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,BRONZE,United Arab Emirates,00:07:24.030
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,GOLD,United States of America,00:03:39.460
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,SILVER,People's Republic of China,00:03:40.120
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Germany,00:03:41.600
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Unified Team,00:03:43.680
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Netherlands,00:03:43.740
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Denmark,00:03:47.810
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Sweden,00:03:48.470
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Canada,00:03:49.370
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Australia,00:03:49.370
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Japan,00:03:49.370
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,France,00:03:49.370
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Romania,00:03:49.370
Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,BRONZE,Mauritius,00:03:49.370
Athletics,Women's 4 x 400m Relay,seoul-1988,GOLD,Soviet Union,00:03:15.180
Athletics,Women's 4 x 400m Relay,seoul-1988,SILVER,United States of America,00:03:15.510
Athletics,Women's 4 x 400m Relay,seoul-1988,BRONZE,German Democratic Republic (Germany),00:03:18.290
Athletics,Women's 4 x 400m Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:03:22.490
Athletics,Women's 4 x 400m Relay,seoul-1988,BRONZE,Jamaica,00:03:23.130
Athletics,Women's 4 x 400m Relay,seoul-1988,BRONZE,Great Britain,00:03:26.890
Athletics,Women's 4 x 400m Relay,seoul-1988,BRONZE,France,00:03:29.370
Athletics,Men's 4 x 100m Relay,seoul-1988,GOLD,Soviet Union,00:00:38.190
Athletics,Men's 4 x 100m Relay,seoul-1988,SILVER,Great Britain,00:00:38.280
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,France,00:00:38.400
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,Jamaica,00:00:38.470
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,Italy,00:00:38.540
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:00:38.550
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,Canada,00:00:38.930
Athletics,Men's 4 x 100m Relay,seoul-1988,BRONZE,Hungary,00:00:39.190
Athletics,Men's 4 x 400m Relay,seoul-1988,GOLD,United States of America,00:02:56.160
Athletics,Men's 4 x 400m Relay,seoul-1988,SILVER,Jamaica,00:03:0.300
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:03:0.560
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,German Democratic Republic (Germany),00:03:1.130
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,Great Britain,00:03:2.000
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,Australia,00:03:2.490
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,Nigeria,00:03:2.500
Athletics,Men's 4 x 400m Relay,seoul-1988,BRONZE,Kenya,00:03:4.690
Athletics,Women's 4 x 100m Relay,seoul-1988,GOLD,United States of America,00:00:41.980
Athletics,Women's 4 x 100m Relay,seoul-1988,SILVER,German Democratic Republic (Germany),00:00:42.090
Athletics,Women's 4 x 100m Relay,seoul-1988,BRONZE,Soviet Union,00:00:42.750
Athletics,Women's 4 x 100m Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:00:42.760
Athletics,Women's 4 x 100m Relay,seoul-1988,BRONZE,Bulgaria,00:00:43.020
Athletics,Women's 4 x 100m Relay,seoul-1988,BRONZE,Poland,00:00:43.930
Athletics,Women's 4 x 100m Relay,seoul-1988,BRONZE,France,00:00:44.020
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,GOLD,United States of America,00:07:12.510
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,SILVER,German Democratic Republic (Germany),00:07:13.680
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:07:14.350
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Australia,00:07:15.230
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Italy,00:07:16.000
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Sweden,00:07:19.100
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,France,00:07:24.690
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Canada,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Great Britain,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Brazil,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Denmark,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Republic of Korea,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,US Virgin Islands,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,United Arab Emirates,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Mexico,00:07:24.910
Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,BRONZE,Soviet Union,00:07:24.910
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,GOLD,United States of America,00:03:16.530
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,SILVER,Soviet Union,00:03:18.330
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,German Democratic Republic (Germany),00:03:19.820
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,France,00:03:20.020
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Sweden,00:03:21.070
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:03:21.650
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Great Britain,00:03:21.710
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Italy,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Canada,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Denmark,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Netherlands,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Brazil,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Mexico,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Portugal,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Singapore,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,"Hong Kong, China",00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Republic of Korea,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,US Virgin Islands,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,United Arab Emirates,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,People's Republic of China,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Egypt,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Austria,00:03:22.930
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,GOLD,German Democratic Republic (Germany),00:03:40.630
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,SILVER,Netherlands,00:03:43.390
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,United States of America,00:03:44.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,People's Republic of China,00:03:44.690
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Soviet Union,00:03:44.990
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Canada,00:03:46.750
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Federal Republic of Germany,00:03:46.900
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Denmark,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Sweden,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Great Britain,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Brazil,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Costa Rica,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Republic of Korea,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,"Hong Kong, China",00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,BRONZE,Chinese Taipei,00:03:49.250
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,GOLD,United States of America,00:03:43.430
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,SILVER,Netherlands,00:03:44.400
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:03:45.560
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Australia,00:03:47.790
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Canada,00:03:49.500
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Great Britain,00:03:50.120
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Sweden,00:03:51.240
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,France,00:03:52.150
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Italy,00:03:52.150
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Japan,00:03:52.150
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Mexico,00:03:52.150
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,"Hong Kong, China",00:03:52.150
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,GOLD,United States of America,00:07:15.690
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,SILVER,Federal Republic of Germany,00:07:15.730
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Great Britain,00:07:24.780
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Australia,00:07:25.630
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Canada,00:07:26.510
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Sweden,00:07:26.530
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Netherlands,00:07:26.720
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,France,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Brazil,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Venezuela,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Spain,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Turkey,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Japan,00:07:30.160
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Italy,00:07:30.160
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,GOLD,United States of America,00:03:19.030
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,SILVER,Australia,00:03:19.680
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Sweden,00:03:22.690
