Medal_ID,Race_id,event_title,country_name,value_unit,medal_type
8430,1430,Men's 4 x 100m Freestyle Relay,France,03:16.2,BRONZE
8431,1431,Men's 4 x 100m Freestyle Relay,Germany,03:17.2,BRONZE
8432,1432,Men's 4 x 100m Freestyle Relay,Canada,03:17.2,BRONZE
8433,1433,Men's 4 x 100m Freestyle Relay,Ukraine,03:17.2,BRONZE
8434,1434,Men's 4 x 100m Freestyle Relay,Lithuania,03:17.2,BRONZE
8435,1435,Men's 4 x 100m Freestyle Relay,Croatia,03:17.2,BRONZE
8436,1436,Men's 4 x 100m Freestyle Relay,Greece,03:17.2,BRONZE
8437,1437,Men's 4 x 100m Freestyle Relay,People's Republic of China,03:17.2,BRONZE
8438,1438,Men's 4 x 100m Freestyle Relay,Sweden,03:17.2,BRONZE
8439,1439,Men's 4 x 200m Freestyle Relay,United States of America,07:07.3,GOLD
8440,1440,Men's 4 x 200m Freestyle Relay,Australia,07:07.5,SILVER
8441,1441,Men's 4 x 200m Freestyle Relay,Italy,07:11.8,BRONZE
8442,1442,Men's 4 x 200m Freestyle Relay,Great Britain,07:12.6,BRONZE
8443,1443,Men's 4 x 200m Freestyle Relay,Canada,07:13.3,BRONZE
8444,1444,Men's 4 x 200m Freestyle Relay,Germany,07:16.5,BRONZE
8445,1445,Men's 4 x 200m Freestyle Relay,France,07:17.4,BRONZE
8446,1446,Men's 4 x 200m Freestyle Relay,Greece,07:23.0,BRONZE
8447,1447,Men's 4 x 200m Freestyle Relay,Brazil,07:23.0,BRONZE
8448,1448,Men's 4 x 200m Freestyle Relay,People's Republic of China,07:23.0,BRONZE
8449,1449,Men's 4 x 200m Freestyle Relay,Russian Federation,07:23.0,BRONZE
8450,1450,Men's 4 x 200m Freestyle Relay,Ukraine,07:23.0,BRONZE
8451,1451,Men's 4 x 200m Freestyle Relay,Czech Republic,07:23.0,BRONZE
8452,1452,Men's 4 x 200m Freestyle Relay,Portugal,07:23.0,BRONZE
8453,1453,Men's 4 x 200m Freestyle Relay,Mexico,07:23.0,BRONZE
8454,1454,Men's 4 x 200m Freestyle Relay,Hungary,07:23.0,BRONZE
8455,1455,Women's 4 x 200m Freestyle Relay,United States of America,07:53.4,GOLD
8456,1456,Women's 4 x 200m Freestyle Relay,People's Republic of China,07:56.0,SILVER
8457,1457,Women's 4 x 200m Freestyle Relay,Germany,07:57.4,BRONZE
8458,1458,Women's 4 x 200m Freestyle Relay,Australia,07:57.4,BRONZE
8459,1459,Women's 4 x 200m Freestyle Relay,Great Britain,07:59.1,BRONZE
8460,1460,Women's 4 x 200m Freestyle Relay,Spain,08:02.1,BRONZE
8461,1461,Women's 4 x 200m Freestyle Relay,Brazil,08:05.3,BRONZE
8462,1462,Women's 4 x 200m Freestyle Relay,Sweden,08:08.3,BRONZE
8463,1463,Women's 4 x 200m Freestyle Relay,Netherlands,08:08.3,BRONZE
8464,1464,Women's 4 x 200m Freestyle Relay,France,08:08.3,BRONZE
8465,1465,Women's 4 x 200m Freestyle Relay,Romania,08:08.3,BRONZE
8466,1466,Women's 4 x 200m Freestyle Relay,Switzerland,08:08.3,BRONZE
8467,1467,Women's 4 x 200m Freestyle Relay,New Zealand,08:08.3,BRONZE
8468,1468,Women's 4 x 200m Freestyle Relay,Italy,08:08.3,BRONZE
8469,1469,Women's 4 x 200m Freestyle Relay,Greece,08:08.3,BRONZE
8470,1470,Women's 4 x 200m Freestyle Relay,Slovenia,08:08.3,BRONZE
8471,1471,Men's 4 x 400m Relay,Nigeria,02:58.7,GOLD
8472,1472,Men's 4 x 400m Relay,Jamaica,02:58.8,SILVER
8473,1473,Men's 4 x 400m Relay,Bahamas,02:59.2,BRONZE
8474,1474,Men's 4 x 400m Relay,France,03:01.0,BRONZE
8475,1475,Men's 4 x 400m Relay,Great Britain,03:01.2,BRONZE
8476,1476,Men's 4 x 400m Relay,Poland,03:03.2,BRONZE
8477,1477,Men's 4 x 400m Relay,Australia,03:03.9,BRONZE
8478,1478,Men's 4 x 400m Relay,United States of America,03:03.9,BRONZE
8479,1479,Women's 4 x 400m Relay,United States of America,03:22.6,GOLD
8480,1480,Women's 4 x 400m Relay,Jamaica,03:23.2,SILVER
8481,1481,Women's 4 x 400m Relay,Russian Federation,03:23.5,BRONZE
8482,1482,Women's 4 x 400m Relay,Nigeria,03:23.8,BRONZE
8483,1483,Women's 4 x 400m Relay,Australia,03:23.8,BRONZE
8484,1484,Women's 4 x 400m Relay,Great Britain,03:25.7,BRONZE
8485,1485,Women's 4 x 400m Relay,Czech Republic,03:29.2,BRONZE
8486,1486,Women's 4 x 400m Relay,Cuba,03:29.5,BRONZE
8487,1487,Women's 4 x 100m Relay,Bahamas,00:42.0,GOLD
8488,1488,Women's 4 x 100m Relay,Jamaica,00:42.1,SILVER
8489,1489,Women's 4 x 100m Relay,United States of America,00:42.2,BRONZE
8490,1490,Women's 4 x 100m Relay,France,00:42.4,BRONZE
8491,1491,Women's 4 x 100m Relay,Russian Federation,00:43.0,BRONZE
8492,1492,Women's 4 x 100m Relay,Germany,00:43.1,BRONZE
8493,1493,Women's 4 x 100m Relay,Nigeria,00:44.0,BRONZE
8494,1494,Women's 4 x 100m Relay,People's Republic of China,00:44.9,BRONZE
8495,1495,Men's 4 x 100m Relay,United States of America,00:37.6,GOLD
8496,1496,Men's 4 x 100m Relay,Brazil,00:37.9,SILVER
8497,1497,Men's 4 x 100m Relay,Cuba,00:38.0,BRONZE
8498,1498,Men's 4 x 100m Relay,Jamaica,00:38.2,BRONZE
8499,1499,Men's 4 x 100m Relay,France,00:38.5,BRONZE
8500,1500,Men's 4 x 100m Relay,Japan,00:38.7,BRONZE
8501,1501,Men's 4 x 100m Relay,Italy,00:38.7,BRONZE
8502,1502,Men's 4 x 100m Relay,Poland,00:39.0,BRONZE
8503,1503,Men's 4 x 100m Freestyle Relay,United States of America,03:36.6,GOLD
8504,1504,Men's 4 x 100m Freestyle Relay,Netherlands,03:39.8,SILVER
8505,1505,Men's 4 x 100m Freestyle Relay,Sweden,03:40.3,BRONZE
8506,1506,Men's 4 x 100m Freestyle Relay,Germany,03:40.3,BRONZE
8507,1507,Men's 4 x 100m Freestyle Relay,Great Britain,03:40.5,BRONZE
8508,1508,Men's 4 x 100m Freestyle Relay,Australia,03:40.9,BRONZE
8509,1509,Men's 4 x 100m Freestyle Relay,Canada,03:42.9,BRONZE
8510,1510,Men's 4 x 100m Freestyle Relay,Italy,03:44.5,BRONZE
8511,1511,Men's 4 x 100m Freestyle Relay,People's Republic of China,03:44.5,BRONZE
8512,1512,Men's 4 x 100m Freestyle Relay,Russian Federation,03:44.5,BRONZE
8513,1513,Men's 4 x 100m Freestyle Relay,Belgium,03:44.5,BRONZE
8514,1514,Men's 4 x 100m Freestyle Relay,Romania,03:44.5,BRONZE
8515,1515,Men's 4 x 100m Freestyle Relay,Ukraine,03:44.5,BRONZE
8516,1516,Men's 4 x 200m Freestyle Relay,Australia,07:07.1,GOLD
8517,1517,Men's 4 x 200m Freestyle Relay,United States of America,07:12.6,SILVER
8518,1518,Men's 4 x 200m Freestyle Relay,Netherlands,07:12.7,BRONZE
8519,1519,Men's 4 x 200m Freestyle Relay,Italy,07:12.9,BRONZE
8520,1520,Men's 4 x 200m Freestyle Relay,Great Britain,07:13.0,BRONZE
8521,1521,Men's 4 x 200m Freestyle Relay,Germany,07:20.2,BRONZE
8522,1522,Men's 4 x 200m Freestyle Relay,Canada,07:21.9,BRONZE
8523,1523,Men's 4 x 200m Freestyle Relay,Russian Federation,07:24.4,BRONZE
8524,1524,Men's 4 x 200m Freestyle Relay,Romania,07:24.4,BRONZE
8525,1525,Men's 4 x 200m Freestyle Relay,Hungary,07:24.4,BRONZE
8526,1526,Men's 4 x 200m Freestyle Relay,Denmark,07:24.4,BRONZE
8527,1527,Men's 4 x 200m Freestyle Relay,Belarus,07:24.4,BRONZE
8528,1528,Men's 4 x 200m Freestyle Relay,Brazil,07:24.4,BRONZE
8529,1529,Men's 4 x 200m Freestyle Relay,Ukraine,07:24.4,BRONZE
8530,1530,Men's 4 x 200m Freestyle Relay,Greece,07:24.4,BRONZE
8531,1531,Men's 4 x 200m Freestyle Relay,Kyrgyzstan,07:24.4,BRONZE
8532,1532,Women's 4 x 200m Freestyle Relay,United States of America,07:57.8,GOLD
8533,1533,Women's 4 x 200m Freestyle Relay,Australia,07:58.5,SILVER
8534,1534,Women's 4 x 200m Freestyle Relay,Germany,07:58.6,BRONZE
8535,1535,Women's 4 x 200m Freestyle Relay,Romania,08:01.6,BRONZE
8536,1536,Women's 4 x 200m Freestyle Relay,Canada,08:02.6,BRONZE
8537,1537,Women's 4 x 200m Freestyle Relay,Great Britain,08:03.7,BRONZE
8538,1538,Women's 4 x 200m Freestyle Relay,Italy,08:04.7,BRONZE
8539,1539,Women's 4 x 200m Freestyle Relay,France,08:06.0,BRONZE
8540,1540,Women's 4 x 200m Freestyle Relay,People's Republic of China,08:06.0,BRONZE
8541,1541,Women's 4 x 200m Freestyle Relay,Russian Federation,08:06.0,BRONZE
8542,1542,Women's 4 x 200m Freestyle Relay,Netherlands,08:06.0,BRONZE
8543,1543,Women's 4 x 200m Freestyle Relay,Belgium,08:06.0,BRONZE
8544,1544,Women's 4 x 200m Freestyle Relay,Spain,08:06.0,BRONZE
8545,1545,Women's 4 x 200m Freestyle Relay,Kyrgyzstan,08:06.0,BRONZE
8546,1546,Women's 4 x 200m Freestyle Relay,Ukraine,08:06.0,BRONZE
8547,1547,Men's 4 x 100m Freestyle Relay,Australia,03:13.7,GOLD
8548,1548,Men's 4 x 100m Freestyle Relay,United States of America,03:13.9,SILVER
8549,1549,Men's 4 x 100m Freestyle Relay,Brazil,03:17.4,BRONZE
8550,1550,Men's 4 x 100m Freestyle Relay,Germany,03:17.8,BRONZE
8551,1551,Men's 4 x 100m Freestyle Relay,Italy,03:17.8,BRONZE
8552,1552,Men's 4 x 100m Freestyle Relay,Sweden,03:19.6,BRONZE
8553,1553,Men's 4 x 100m Freestyle Relay,France,03:21.0,BRONZE
8554,1554,Men's 4 x 100m Freestyle Relay,Russian Federation,03:21.0,BRONZE
8555,1555,Men's 4 x 100m Freestyle Relay,Great Britain,03:21.0,BRONZE
8556,1556,Men's 4 x 100m Freestyle Relay,Belarus,03:21.0,BRONZE
8557,1557,Men's 4 x 100m Freestyle Relay,South Africa,03:21.0,BRONZE
8558,1558,Men's 4 x 100m Freestyle Relay,Ukraine,03:21.0,BRONZE
8559,1559,Men's 4 x 100m Freestyle Relay,Canada,03:21.0,BRONZE
8560,1560,Men's 4 x 100m Freestyle Relay,Israel,03:21.0,BRONZE
8561,1561,Men's 4 x 100m Freestyle Relay,Spain,03:21.0,BRONZE
8562,1562,Men's 4 x 100m Freestyle Relay,Lithuania,03:21.0,BRONZE
8563,1563,Men's 4 x 100m Freestyle Relay,Venezuela,03:21.0,BRONZE
8564,1564,Men's 4 x 100m Freestyle Relay,Denmark,03:21.0,BRONZE
8565,1565,Men's 4 x 100m Freestyle Relay,Croatia,03:21.0,BRONZE
8566,1566,Men's 4 x 100m Freestyle Relay,Kyrgyzstan,03:21.0,BRONZE
8567,1567,Men's 4 x 100m Freestyle Relay,Kazakhstan,03:21.0,BRONZE
8568,1568,Men's 4 x 100m Freestyle Relay,Netherlands,03:21.0,BRONZE
8569,1569,Men's 4 x 100m Freestyle Relay,Uzbekistan,03:21.0,BRONZE
8570,1570,Women's 4 x 100m Relay,United States of America,00:42.0,GOLD
8571,1571,Women's 4 x 100m Relay,Bahamas,00:42.1,SILVER
8572,1572,Women's 4 x 100m Relay,Jamaica,00:42.2,BRONZE
8573,1573,Women's 4 x 100m Relay,Russian Federation,00:42.3,BRONZE
8574,1574,Women's 4 x 100m Relay,Nigeria,00:42.6,BRONZE
8575,1575,Women's 4 x 100m Relay,France,00:42.8,BRONZE
8576,1576,Women's 4 x 100m Relay,Australia,00:43.7,BRONZE
8577,1577,Women's 4 x 100m Relay,Great Britain,00:43.9,BRONZE
8578,1578,Women's 4 x 400m Relay,United States of America,03:20.9,GOLD
8579,1579,Women's 4 x 400m Relay,Nigeria,03:21.0,SILVER
8580,1580,Women's 4 x 400m Relay,Germany,03:21.1,BRONZE
8581,1581,Women's 4 x 400m Relay,Jamaica,03:21.7,BRONZE
8582,1582,Women's 4 x 400m Relay,Russian Federation,03:22.2,BRONZE
8583,1583,Women's 4 x 400m Relay,Cuba,03:25.8,BRONZE
8584,1584,Women's 4 x 400m Relay,Czech Republic,03:27.0,BRONZE
8585,1585,Women's 4 x 400m Relay,France,03:28.5,BRONZE
8586,1586,Men's 4 x 100m Relay,Canada,00:37.7,GOLD
8587,1587,Men's 4 x 100m Relay,United States of America,00:38.1,SILVER
8588,1588,Men's 4 x 100m Relay,Brazil,00:38.4,BRONZE
8589,1589,Men's 4 x 100m Relay,Ukraine,00:38.6,BRONZE
8590,1590,Men's 4 x 100m Relay,Sweden,00:38.7,BRONZE
8591,1591,Men's 4 x 100m Relay,Cuba,00:39.4,BRONZE
8592,1592,Men's 4 x 400m Relay,United States of America,02:56.0,GOLD
8593,1593,Men's 4 x 400m Relay,Great Britain,02:56.6,SILVER
8594,1594,Men's 4 x 400m Relay,Jamaica,02:59.4,BRONZE
8595,1595,Men's 4 x 400m Relay,Senegal,03:00.6,BRONZE
8596,1596,Men's 4 x 400m Relay,Japan,03:00.8,BRONZE
8597,1597,Men's 4 x 400m Relay,Poland,03:01.0,BRONZE
8598,1598,Men's 4 x 400m Relay,Bahamas,03:02.7,BRONZE
8599,1599,Women's 4 x 200m Freestyle Relay,United States of America,07:59.9,GOLD
8600,1600,Women's 4 x 200m Freestyle Relay,Germany,08:01.6,SILVER
8601,1601,Women's 4 x 200m Freestyle Relay,Australia,08:05.5,BRONZE
8602,1602,Women's 4 x 200m Freestyle Relay,Japan,08:07.5,BRONZE
8603,1603,Women's 4 x 200m Freestyle Relay,Canada,08:08.2,BRONZE
8604,1604,Women's 4 x 200m Freestyle Relay,Netherlands,08:08.5,BRONZE
8605,1605,Women's 4 x 200m Freestyle Relay,Romania,08:10.0,BRONZE
8606,1606,Women's 4 x 200m Freestyle Relay,People's Republic of China,08:15.4,BRONZE
8607,1607,Women's 4 x 200m Freestyle Relay,Sweden,08:15.4,BRONZE
8608,1608,Women's 4 x 200m Freestyle Relay,Great Britain,08:15.4,BRONZE
8609,1609,Women's 4 x 200m Freestyle Relay,New Zealand,08:15.4,BRONZE
8610,1610,Women's 4 x 200m Freestyle Relay,Russian Federation,08:15.4,BRONZE
8611,1611,Women's 4 x 200m Freestyle Relay,Denmark,08:15.4,BRONZE
8612,1612,Women's 4 x 200m Freestyle Relay,France,08:15.4,BRONZE
8613,1613,Women's 4 x 200m Freestyle Relay,Czech Republic,08:15.4,BRONZE
8614,1614,Women's 4 x 200m Freestyle Relay,Switzerland,08:15.4,BRONZE
8615,1615,Women's 4 x 200m Freestyle Relay,Belarus,08:15.4,BRONZE
8616,1616,Women's 4 x 200m Freestyle Relay,Republic of Korea,08:15.4,BRONZE
8617,1617,Women's 4 x 200m Freestyle Relay,Chinese Taipei,08:15.4,BRONZE
8618,1618,Women's 4 x 200m Freestyle Relay,Kyrgyzstan,08:15.4,BRONZE
8619,1619,Women's 4 x 200m Freestyle Relay,Argentina,08:15.4,BRONZE
8620,1620,Men's 4 x 100m Freestyle Relay,United States of America,03:15.4,GOLD
8621,1621,Men's 4 x 100m Freestyle Relay,Russian Federation,03:17.1,SILVER
8622,1622,Men's 4 x 100m Freestyle Relay,Germany,03:17.2,BRONZE
8623,1623,Men's 4 x 100m Freestyle Relay,Brazil,03:18.3,BRONZE
8624,1624,Men's 4 x 100m Freestyle Relay,Netherlands,03:19.0,BRONZE
8625,1625,Men's 4 x 100m Freestyle Relay,Australia,03:20.1,BRONZE
8626,1626,Men's 4 x 100m Freestyle Relay,Sweden,03:20.2,BRONZE
8627,1627,Men's 4 x 100m Freestyle Relay,Great Britain,03:21.5,BRONZE
8628,1628,Men's 4 x 100m Freestyle Relay,New Zealand,03:21.5,BRONZE
8629,1629,Men's 4 x 100m Freestyle Relay,Romania,03:21.5,BRONZE
8630,1630,Men's 4 x 100m Freestyle Relay,France,03:21.5,BRONZE
8631,1631,Men's 4 x 100m Freestyle Relay,Finland,03:21.5,BRONZE
8632,1632,Men's 4 x 100m Freestyle Relay,Venezuela,03:21.5,BRONZE
8633,1633,Men's 4 x 100m Freestyle Relay,Croatia,03:21.5,BRONZE
8634,1634,Men's 4 x 100m Freestyle Relay,Ecuador,03:21.5,BRONZE
8635,1635,Men's 4 x 100m Freestyle Relay,Puerto Rico,03:21.5,BRONZE
8636,1636,Men's 4 x 100m Freestyle Relay,Uzbekistan,03:21.5,BRONZE
8637,1637,Men's 4 x 100m Freestyle Relay,Kyrgyzstan,03:21.5,BRONZE
8638,1638,Men's 4 x 100m Freestyle Relay,Kazakhstan,03:21.5,BRONZE
8639,1639,Men's 4 x 100m Freestyle Relay,Singapore,03:21.5,BRONZE
8640,1640,Men's 4 x 100m Freestyle Relay,United States of America,03:39.3,GOLD
8641,1641,Men's 4 x 100m Freestyle Relay,People's Republic of China,03:40.5,SILVER
8642,1642,Men's 4 x 100m Freestyle Relay,Germany,03:41.5,BRONZE
8643,1643,Men's 4 x 100m Freestyle Relay,Netherlands,03:42.4,BRONZE
8644,1644,Men's 4 x 100m Freestyle Relay,Sweden,03:44.9,BRONZE
8645,1645,Men's 4 x 100m Freestyle Relay,Australia,03:45.3,BRONZE
8646,1646,Men's 4 x 100m Freestyle Relay,Canada,03:46.3,BRONZE
8647,1647,Men's 4 x 100m Freestyle Relay,Russian Federation,03:46.3,BRONZE
8648,1648,Men's 4 x 100m Freestyle Relay,Great Britain,03:46.3,BRONZE
8649,1649,Men's 4 x 100m Freestyle Relay,France,03:46.3,BRONZE
8650,1650,Men's 4 x 100m Freestyle Relay,Romania,03:46.3,BRONZE
8651,1651,Men's 4 x 100m Freestyle Relay,Japan,03:46.3,BRONZE
8652,1652,Men's 4 x 100m Freestyle Relay,Denmark,03:46.3,BRONZE
8653,1653,Men's 4 x 100m Freestyle Relay,Spain,03:46.3,BRONZE
8654,1654,Men's 4 x 100m Freestyle Relay,Belarus,03:46.3,BRONZE
8655,1655,Men's 4 x 100m Freestyle Relay,Finland,03:46.3,BRONZE
8656,1656,Men's 4 x 100m Freestyle Relay,Switzerland,03:46.3,BRONZE
8657,1657,Men's 4 x 100m Freestyle Relay,Chinese Taipei,03:46.3,BRONZE
8658,1658,Men's 4 x 100m Freestyle Relay,Republic of Korea,03:46.3,BRONZE
8659,1659,Men's 4 x 200m Freestyle Relay,United States of America,07:14.8,GOLD
8660,1660,Men's 4 x 200m Freestyle Relay,Sweden,07:17.6,SILVER
8661,1661,Men's 4 x 200m Freestyle Relay,Germany,07:17.7,BRONZE
8662,1662,Men's 4 x 200m Freestyle Relay,Australia,07:18.5,BRONZE
8663,1663,Men's 4 x 200m Freestyle Relay,Great Britain,07:18.7,BRONZE
8664,1664,Men's 4 x 200m Freestyle Relay,Italy,07:19.9,BRONZE
8665,1665,Men's 4 x 200m Freestyle Relay,Netherlands,07:22.0,BRONZE
8666,1666,Men's 4 x 200m Freestyle Relay,France,07:24.9,BRONZE
8667,1667,Men's 4 x 200m Freestyle Relay,New Zealand,07:24.9,BRONZE
8668,1668,Men's 4 x 200m Freestyle Relay,Brazil,07:24.9,BRONZE
8669,1669,Men's 4 x 200m Freestyle Relay,Venezuela,07:24.9,BRONZE
8670,1670,Men's 4 x 200m Freestyle Relay,Uzbekistan,07:24.9,BRONZE
8671,1671,Men's 4 x 200m Freestyle Relay,Croatia,07:24.9,BRONZE
8672,1672,Men's 4 x 200m Freestyle Relay,Singapore,07:24.9,BRONZE
8673,1673,Men's 4 x 200m Freestyle Relay,Republic of Korea,07:24.9,BRONZE
8674,1674,Men's 4 x 200m Freestyle Relay,Ecuador,07:24.9,BRONZE
8675,1675,Men's 4 x 200m Freestyle Relay,Kyrgyzstan,07:24.9,BRONZE
8676,1676,Women's 4 x 400m Relay,Unified Team,03:20.2,GOLD
8677,1677,Women's 4 x 400m Relay,United States of America,03:20.9,SILVER
8678,1678,Women's 4 x 400m Relay,Great Britain,03:24.2,BRONZE
8679,1679,Women's 4 x 400m Relay,Canada,03:25.2,BRONZE
8680,1680,Women's 4 x 400m Relay,Jamaica,03:25.7,BRONZE
8681,1681,Women's 4 x 400m Relay,Germany,03:26.4,BRONZE
8682,1682,Women's 4 x 400m Relay,Australia,03:26.4,BRONZE
8683,1683,Women's 4 x 400m Relay,Portugal,03:36.8,BRONZE
8684,1684,Men's 4 x 100m Relay,United States of America,00:37.4,GOLD
8685,1685,Men's 4 x 100m Relay,Nigeria,00:38.0,SILVER
8686,1686,Men's 4 x 100m Relay,Cuba,00:38.0,BRONZE
8687,1687,Men's 4 x 100m Relay,Great Britain,00:38.1,BRONZE
8688,1688,Men's 4 x 100m Relay,Unified Team,00:38.2,BRONZE
8689,1689,Men's 4 x 100m Relay,Japan,00:38.8,BRONZE
8690,1690,Men's 4 x 100m Relay,Austria,00:39.3,BRONZE
8691,1691,Men's 4 x 100m Relay,Ivory Coast,00:39.3,BRONZE
8692,1692,Women's 4 x 100m Relay,United States of America,00:42.1,GOLD
8693,1693,Women's 4 x 100m Relay,Unified Team,00:42.2,SILVER
8694,1694,Women's 4 x 100m Relay,Nigeria,00:42.8,BRONZE
8695,1695,Women's 4 x 100m Relay,France,00:42.9,BRONZE
8696,1696,Women's 4 x 100m Relay,Germany,00:43.1,BRONZE
8697,1697,Women's 4 x 100m Relay,Australia,00:43.8,BRONZE
8698,1698,Men's 4 x 400m Relay,United States of America,02:55.7,GOLD
8699,1699,Men's 4 x 400m Relay,Cuba,02:59.5,SILVER
8700,1700,Men's 4 x 400m Relay,Great Britain,02:59.7,BRONZE
8701,1701,Men's 4 x 400m Relay,Brazil,03:01.6,BRONZE
8702,1702,Men's 4 x 400m Relay,Nigeria,03:01.7,BRONZE
8703,1703,Men's 4 x 400m Relay,Italy,03:02.2,BRONZE
8704,1704,Men's 4 x 400m Relay,Trinidad and Tobago,03:03.3,BRONZE
8705,1705,Men's 4 x 100m Freestyle Relay,United States of America,03:16.7,GOLD
8706,1706,Men's 4 x 100m Freestyle Relay,Unified Team,03:17.6,SILVER
8707,1707,Men's 4 x 100m Freestyle Relay,Germany,03:17.9,BRONZE
8708,1708,Men's 4 x 100m Freestyle Relay,France,03:19.2,BRONZE
8709,1709,Men's 4 x 100m Freestyle Relay,Sweden,03:20.1,BRONZE
8710,1710,Men's 4 x 100m Freestyle Relay,Brazil,03:21.0,BRONZE
8711,1711,Men's 4 x 100m Freestyle Relay,Great Britain,03:21.7,BRONZE
8712,1712,Men's 4 x 100m Freestyle Relay,Australia,03:22.0,BRONZE
8713,1713,Men's 4 x 100m Freestyle Relay,New Zealand,03:22.0,BRONZE
8714,1714,Men's 4 x 100m Freestyle Relay,Italy,03:22.0,BRONZE
8715,1715,Men's 4 x 100m Freestyle Relay,South Africa,03:22.0,BRONZE
8716,1716,Men's 4 x 100m Freestyle Relay,Puerto Rico,03:22.0,BRONZE
8717,1717,Men's 4 x 100m Freestyle Relay,Guam,03:22.0,BRONZE
8718,1718,Men's 4 x 100m Freestyle Relay,Finland,03:22.0,BRONZE
8719,1719,Men's 4 x 100m Freestyle Relay,"Hong Kong, China",03:22.0,BRONZE
8720,1720,Men's 4 x 100m Freestyle Relay,Bermuda,03:22.0,BRONZE
8721,1721,Men's 4 x 100m Freestyle Relay,Guatemala,03:22.0,BRONZE
8722,1722,Men's 4 x 100m Freestyle Relay,United Arab Emirates,03:22.0,BRONZE
8723,1723,Men's 4 x 200m Freestyle Relay,Unified Team,07:11.9,GOLD
8724,1724,Men's 4 x 200m Freestyle Relay,Sweden,07:15.5,SILVER
8725,1725,Men's 4 x 200m Freestyle Relay,United States of America,07:16.2,BRONZE
8726,1726,Men's 4 x 200m Freestyle Relay,Germany,07:16.6,BRONZE
8727,1727,Men's 4 x 200m Freestyle Relay,Italy,07:18.1,BRONZE
8728,1728,Men's 4 x 200m Freestyle Relay,Great Britain,07:22.6,BRONZE
8729,1729,Men's 4 x 200m Freestyle Relay,Brazil,07:24.0,BRONZE
8730,1730,Men's 4 x 200m Freestyle Relay,Australia,07:24.0,BRONZE
8731,1731,Men's 4 x 200m Freestyle Relay,Canada,07:24.0,BRONZE
8732,1732,Men's 4 x 200m Freestyle Relay,France,07:24.0,BRONZE
8733,1733,Men's 4 x 200m Freestyle Relay,New Zealand,07:24.0,BRONZE
8734,1734,Men's 4 x 200m Freestyle Relay,Finland,07:24.0,BRONZE
8735,1735,Men's 4 x 200m Freestyle Relay,Poland,07:24.0,BRONZE
8736,1736,Men's 4 x 200m Freestyle Relay,Norway,07:24.0,BRONZE
8737,1737,Men's 4 x 200m Freestyle Relay,Puerto Rico,07:24.0,BRONZE
8738,1738,Men's 4 x 200m Freestyle Relay,"Hong Kong, China",07:24.0,BRONZE
8739,1739,Men's 4 x 200m Freestyle Relay,Guatemala,07:24.0,BRONZE
8740,1740,Men's 4 x 200m Freestyle Relay,United Arab Emirates,07:24.0,BRONZE
8741,1741,Men's 4 x 100m Freestyle Relay,United States of America,03:39.5,GOLD
8742,1742,Men's 4 x 100m Freestyle Relay,People's Republic of China,03:40.1,SILVER
8743,1743,Men's 4 x 100m Freestyle Relay,Germany,03:41.6,BRONZE
8744,1744,Men's 4 x 100m Freestyle Relay,Unified Team,03:43.7,BRONZE
8745,1745,Men's 4 x 100m Freestyle Relay,Netherlands,03:43.7,BRONZE
8746,1746,Men's 4 x 100m Freestyle Relay,Denmark,03:47.8,BRONZE
8747,1747,Men's 4 x 100m Freestyle Relay,Sweden,03:48.5,BRONZE
8748,1748,Men's 4 x 100m Freestyle Relay,Canada,03:49.4,BRONZE
8749,1749,Men's 4 x 100m Freestyle Relay,Australia,03:49.4,BRONZE
8750,1750,Men's 4 x 100m Freestyle Relay,Japan,03:49.4,BRONZE
8751,1751,Men's 4 x 100m Freestyle Relay,France,03:49.4,BRONZE
8752,1752,Men's 4 x 100m Freestyle Relay,Romania,03:49.4,BRONZE
8753,1753,Men's 4 x 100m Freestyle Relay,Mauritius,03:49.4,BRONZE
8754,1754,Women's 4 x 400m Relay,Soviet Union,03:15.2,GOLD
8755,1755,Women's 4 x 400m Relay,United States of America,03:15.5,SILVER
8756,1756,Women's 4 x 400m Relay,German Democratic Republic (Germany),03:18.3,BRONZE
8757,1757,Women's 4 x 400m Relay,Federal Republic of Germany,03:22.5,BRONZE
8758,1758,Women's 4 x 400m Relay,Jamaica,03:23.1,BRONZE
8759,1759,Women's 4 x 400m Relay,Great Britain,03:26.9,BRONZE
8760,1760,Women's 4 x 400m Relay,France,03:29.4,BRONZE
8761,1761,Men's 4 x 100m Relay,Soviet Union,00:38.2,GOLD
8762,1762,Men's 4 x 100m Relay,Great Britain,00:38.3,SILVER
8763,1763,Men's 4 x 100m Relay,France,00:38.4,BRONZE
8764,1764,Men's 4 x 100m Relay,Jamaica,00:38.5,BRONZE
8765,1765,Men's 4 x 100m Relay,Italy,00:38.5,BRONZE
8766,1766,Men's 4 x 100m Relay,Federal Republic of Germany,00:38.6,BRONZE
8767,1767,Men's 4 x 100m Relay,Canada,00:38.9,BRONZE
8768,1768,Men's 4 x 100m Relay,Hungary,00:39.2,BRONZE
8769,1769,Men's 4 x 400m Relay,United States of America,02:56.2,GOLD
8770,1770,Men's 4 x 400m Relay,Jamaica,03:00.3,SILVER
8771,1771,Men's 4 x 400m Relay,Federal Republic of Germany,03:00.6,BRONZE
8772,1772,Men's 4 x 400m Relay,German Democratic Republic (Germany),03:01.1,BRONZE
