Race_id,discipline_title,event_title,slug_game,medal_type,country_name,value_unit
1848,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,"Hong Kong, China",03:52.2
1849,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,GOLD,United States of America,07:15.7
1850,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,SILVER,Federal Republic of Germany,07:15.7
1851,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Great Britain,07:24.8
1852,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Australia,07:25.6
1853,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Canada,07:26.5
1854,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Sweden,07:26.5
1855,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Netherlands,07:26.7
1856,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,France,07:30.2
1857,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Brazil,07:30.2
1858,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Venezuela,07:30.2
1859,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Spain,07:30.2
1860,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Turkey,07:30.2
1861,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Japan,07:30.2
1862,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,BRONZE,Italy,07:30.2
1863,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,GOLD,United States of America,03:19.0
1864,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,SILVER,Australia,03:19.7
1865,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Sweden,03:22.7
1866,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,03:23.0
1867,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Great Britain,03:23.6
1868,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,France,03:24.6
1869,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Canada,03:24.7
1870,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Italy,03:25.0
1871,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Switzerland,03:25.0
1872,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Brazil,03:25.0
1873,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Netherlands,03:25.0
1874,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Venezuela,03:25.0
1875,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Japan,03:25.0
1876,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Puerto Rico,03:25.0
1877,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,People's Republic of China,03:25.0
1878,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Mexico,03:25.0
1879,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Singapore,03:25.0
1880,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Jamaica,03:25.0
1881,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Turkey,03:25.0
1882,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,US Virgin Islands,03:25.0
1883,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Guatemala,03:25.0
1884,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Honduras,03:25.0
1885,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Egypt,03:25.0
1886,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,BRONZE,Kuwait,03:25.0
1887,Athletics,Women's 4 x 400m Relay,los-angeles-1984,GOLD,United States of America,03:18.3
1888,Athletics,Women's 4 x 400m Relay,los-angeles-1984,SILVER,Canada,03:21.2
1889,Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,03:23.0
1890,Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Great Britain,03:25.5
1891,Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Jamaica,03:27.5
1892,Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,Italy,03:30.8
1893,Athletics,Women's 4 x 400m Relay,los-angeles-1984,BRONZE,India,03:32.5
1894,Athletics,Women's 4 x 100m Relay,los-angeles-1984,GOLD,United States of America,00:41.7
1895,Athletics,Women's 4 x 100m Relay,los-angeles-1984,SILVER,Canada,00:42.8
1896,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Great Britain,00:43.1
1897,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,France,00:43.1
1898,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:43.6
1899,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Bahamas,00:44.2
1900,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Trinidad and Tobago,00:44.2
1901,Athletics,Women's 4 x 100m Relay,los-angeles-1984,BRONZE,Jamaica,00:53.5
1902,Athletics,Men's 4 x 400m Relay,los-angeles-1984,GOLD,United States of America,02:57.9
1903,Athletics,Men's 4 x 400m Relay,los-angeles-1984,SILVER,Great Britain,02:59.1
1904,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Nigeria,02:59.3
1905,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Australia,02:59.7
1906,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Italy,03:01.4
1907,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Barbados,03:01.6
1908,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Uganda,03:02.1
1909,Athletics,Men's 4 x 400m Relay,los-angeles-1984,BRONZE,Canada,03:02.8
1910,Athletics,Men's 4 x 100m Relay,los-angeles-1984,GOLD,United States of America,00:37.8
1911,Athletics,Men's 4 x 100m Relay,los-angeles-1984,SILVER,Jamaica,00:38.6
1912,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Canada,00:38.7
1913,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Italy,00:38.9
1914,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Federal Republic of Germany,00:39.0
1915,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,France,00:39.1
1916,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Great Britain,00:39.1
1917,Athletics,Men's 4 x 100m Relay,los-angeles-1984,BRONZE,Brazil,00:39.4
1918,Athletics,Women's 4 x 400m Relay,moscow-1980,GOLD,Soviet Union,03:20.2
1919,Athletics,Women's 4 x 400m Relay,moscow-1980,SILVER,German Democratic Republic (Germany),03:20.4
1920,Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Great Britain,03:27.5
1921,Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Romania,03:27.7
1922,Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Hungary,03:27.9
1923,Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Poland,03:27.9
1924,Athletics,Women's 4 x 400m Relay,moscow-1980,BRONZE,Belgium,03:31.6
1925,Athletics,Women's 4 x 100m Relay,moscow-1980,GOLD,German Democratic Republic (Germany),00:41.6
1926,Athletics,Women's 4 x 100m Relay,moscow-1980,SILVER,Soviet Union,00:42.1
1927,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Great Britain,00:42.4
1928,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Bulgaria,00:42.7
1929,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,France,00:42.8
1930,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Jamaica,00:43.2
1931,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Poland,00:43.6
1932,Athletics,Women's 4 x 100m Relay,moscow-1980,BRONZE,Sweden,00:43.6
1933,Athletics,Men's 4 x 100m Relay,moscow-1980,GOLD,Soviet Union,00:38.3
1934,Athletics,Men's 4 x 100m Relay,moscow-1980,SILVER,Poland,00:38.3
1935,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,France,00:38.5
1936,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Great Britain,00:38.6
1937,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,German Democratic Republic (Germany),00:38.7
1938,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Bulgaria,00:39.0
1939,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Nigeria,00:39.1
1940,Athletics,Men's 4 x 100m Relay,moscow-1980,BRONZE,Brazil,00:39.5
1941,Athletics,Men's 4 x 400m Relay,moscow-1980,GOLD,Soviet Union,03:01.1
1942,Athletics,Men's 4 x 400m Relay,moscow-1980,SILVER,German Democratic Republic (Germany),03:01.3
1943,Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Italy,03:04.3
1944,Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,France,03:04.8
1945,Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Brazil,03:05.9
1946,Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Trinidad and Tobago,03:06.6
1947,Athletics,Men's 4 x 400m Relay,moscow-1980,BRONZE,Czechoslovakia,03:07.0
1948,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,GOLD,Soviet Union,07:23.5
1949,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,SILVER,German Democratic Republic (Germany),07:28.6
1950,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Brazil,07:29.3
1951,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Sweden,07:30.1
1952,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Italy,07:30.4
1953,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Great Britain,07:30.8
1954,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Australia,07:30.8
1955,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,France,07:36.1
1956,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Bulgaria,07:36.1
1957,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,BRONZE,Hungary,07:36.1
1958,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,GOLD,German Democratic Republic (Germany),03:42.7
1959,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,SILVER,Sweden,03:48.9
1960,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Netherlands,03:49.5
1961,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Great Britain,03:51.7
1962,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Australia,03:54.2
1963,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Mexico,03:55.4
1964,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Bulgaria,03:56.3
1965,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Spain,03:58.7
1966,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,BRONZE,Soviet Union,03:58.7
1967,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,GOLD,United States of America,03:44.8
1968,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,SILVER,German Democratic Republic (Germany),03:45.5
1969,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Canada,03:48.8
1970,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Netherlands,03:51.7
1971,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Soviet Union,03:52.7
1972,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,France,03:56.7
1973,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Sweden,03:57.3
1974,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Federal Republic of Germany,03:58.3
1975,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,BRONZE,Italy,03:58.3
1976,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,GOLD,United States of America,07:23.2
1977,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,SILVER,Soviet Union,07:28.0
1978,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Great Britain,07:32.1
1979,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Federal Republic of Germany,07:32.3
1980,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,German Democratic Republic (Germany),07:38.9
1981,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Netherlands,07:42.6
1982,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Sweden,07:42.8
1983,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Italy,07:43.4
1984,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Canada,07:43.4
1985,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,BRONZE,Hungary,07:43.4
1986,Athletics,Men's 4 x 400m Relay,montreal-1976,GOLD,United States of America,02:58.6
1987,Athletics,Men's 4 x 400m Relay,montreal-1976,SILVER,Poland,03:01.4
1988,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Federal Republic of Germany,03:02.0
1989,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Canada,03:02.6
1990,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Jamaica,03:02.8
1991,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Trinidad and Tobago,03:03.5
1992,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Cuba,03:03.8
1993,Athletics,Men's 4 x 400m Relay,montreal-1976,BRONZE,Finland,03:06.5
1994,Athletics,Women's 4 x 400m Relay,montreal-1976,GOLD,German Democratic Republic (Germany),03:19.2
1995,Athletics,Women's 4 x 400m Relay,montreal-1976,SILVER,United States of America,03:22.8
1996,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Soviet Union,03:24.2
1997,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Australia,03:25.6
1998,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Federal Republic of Germany,03:25.7
1999,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Finland,03:25.9
2000,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Great Britain,03:28.0
2001,Athletics,Women's 4 x 400m Relay,montreal-1976,BRONZE,Canada,03:28.9
2002,Athletics,Men's 4 x 100m Relay,montreal-1976,GOLD,United States of America,00:38.3
2003,Athletics,Men's 4 x 100m Relay,montreal-1976,SILVER,German Democratic Republic (Germany),00:38.7
2004,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Soviet Union,00:38.8
2005,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Poland,00:38.8
2006,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Cuba,00:39.0
2007,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Italy,00:39.1
2008,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,France,00:39.2
2009,Athletics,Men's 4 x 100m Relay,montreal-1976,BRONZE,Canada,00:39.5
2010,Athletics,Women's 4 x 100m Relay,montreal-1976,GOLD,German Democratic Republic (Germany),00:42.5
2011,Athletics,Women's 4 x 100m Relay,montreal-1976,SILVER,Federal Republic of Germany,00:42.6
2012,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Soviet Union,00:43.1
2013,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Canada,00:43.2
2014,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Australia,00:43.2
2015,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Jamaica,00:43.2
2016,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,United States of America,00:43.4
2017,Athletics,Women's 4 x 100m Relay,montreal-1976,BRONZE,Great Britain,00:43.8
2018,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,GOLD,United States of America,07:35.8
2019,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,SILVER,Federal Republic of Germany,07:41.7
2020,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Soviet Union,07:45.8
2021,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Sweden,07:47.4
2022,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Australia,07:48.7
2023,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,German Democratic Republic (Germany),07:49.1
2024,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Canada,07:53.6
2025,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Great Britain,07:55.6
2026,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,El Salvador,07:55.6
2027,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Ecuador,07:55.6
2028,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,BRONZE,Rhodesia,07:55.6
2029,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,GOLD,United States of America,03:26.4
2030,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,SILVER,Soviet Union,03:29.7
2031,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,German Democratic Republic (Germany),03:32.4
2032,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Brazil,03:33.1
2033,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Canada,03:33.2
2034,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Federal Republic of Germany,03:33.9
2035,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,France,03:34.1
2036,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Spain,03:38.2
2037,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,GOLD,United States of America,03:55.2
2038,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,SILVER,German Democratic Republic (Germany),03:55.6
2039,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Federal Republic of Germany,03:57.9
2040,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Hungary,04:00.4
2041,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Netherlands,04:01.5
2042,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Sweden,04:02.7
2043,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Canada,04:03.8
2044,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,BRONZE,Australia,04:04.8
2045,Athletics,Men's 4 x 400m Relay,munich-1972,GOLD,Kenya,02:59.8
2046,Athletics,Men's 4 x 400m Relay,munich-1972,SILVER,Great Britain,03:00.5
2047,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,France,03:00.7
2048,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Federal Republic of Germany,03:00.9
2049,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Poland,03:01.1
2050,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Finland,03:01.1
2051,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Sweden,03:02.6
2052,Athletics,Men's 4 x 400m Relay,munich-1972,BRONZE,Trinidad and Tobago,03:03.6
2053,Athletics,Men's 4 x 100m Relay,munich-1972,GOLD,United States of America,00:38.2
2054,Athletics,Men's 4 x 100m Relay,munich-1972,SILVER,Soviet Union,00:38.5
2055,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Federal Republic of Germany,00:38.8
2056,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Czechoslovakia,00:38.8
2057,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,German Democratic Republic (Germany),00:38.9
2058,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Poland,00:39.0
2059,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,France,00:39.1
2060,Athletics,Men's 4 x 100m Relay,munich-1972,BRONZE,Italy,00:39.1
2061,Athletics,Women's 4 x 100m Relay,munich-1972,GOLD,Federal Republic of Germany,00:42.8
2062,Athletics,Women's 4 x 100m Relay,munich-1972,SILVER,German Democratic Republic (Germany),00:43.0
2063,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Cuba,00:43.4
2064,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,United States of America,00:43.4
2065,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Soviet Union,00:43.6
2066,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Australia,00:43.6
2067,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Great Britain,00:43.7
2068,Athletics,Women's 4 x 100m Relay,munich-1972,BRONZE,Poland,00:44.2
2069,Athletics,Women's 4 x 400m Relay,munich-1972,GOLD,German Democratic Republic (Germany),03:22.9
2070,Athletics,Women's 4 x 400m Relay,munich-1972,SILVER,United States of America,03:25.1
2071,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Federal Republic of Germany,03:26.5
2072,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,France,03:27.5
2073,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Great Britain,03:28.7
2074,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Australia,03:28.8
2075,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Finland,03:29.4
2076,Athletics,Women's 4 x 400m Relay,munich-1972,BRONZE,Soviet Union,03:31.9
2077,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,GOLD,United States of America,03:31.7
2078,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,SILVER,Soviet Union,03:34.2
2079,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Australia,03:34.7
2080,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Great Britain,03:38.4
2081,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),03:38.8
2082,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,03:39.0
2083,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Canada,03:39.2
2084,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Japan,03:41.5
2085,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,GOLD,United States of America,07:52.3
2086,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,SILVER,Australia,07:53.7
2087,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Soviet Union,08:01.6
2088,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Canada,08:03.2
2089,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,France,08:03.7
2090,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,08:04.3
2091,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),08:06.0
2092,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Sweden,08:12.1
2093,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,BRONZE,Mexico,08:12.1
2094,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,GOLD,United States of America,04:02.5
2095,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,SILVER,German Democratic Republic (Germany),04:05.7
2096,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Canada,04:07.2
2097,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Australia,04:08.7
2098,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Hungary,04:11.0
2099,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Japan,04:13.6
2100,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,Great Britain,04:18.0
2101,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,BRONZE,France,04:18.0
2102,Athletics,Men's 4 x 400m Relay,mexico-city-1968,GOLD,United States of America,02:56.1
2103,Athletics,Men's 4 x 400m Relay,mexico-city-1968,SILVER,Kenya,02:59.6
2104,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,03:00.5
2105,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Poland,03:00.5
2106,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Great Britain,03:01.2
2107,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Trinidad and Tobago,03:04.5
2108,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,Italy,03:04.6
2109,Athletics,Men's 4 x 400m Relay,mexico-city-1968,BRONZE,France,03:07.5
2110,Athletics,Women's 4 x 100m Relay,mexico-city-1968,GOLD,United States of America,00:42.8
2111,Athletics,Women's 4 x 100m Relay,mexico-city-1968,SILVER,Cuba,00:43.3
2112,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Soviet Union,00:43.4
2113,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Netherlands,00:43.4
2114,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Australia,00:43.4
2115,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:43.6
2116,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,Great Britain,00:43.7
2117,Athletics,Women's 4 x 100m Relay,mexico-city-1968,BRONZE,France,00:44.2
2118,Athletics,Men's 4 x 100m Relay,mexico-city-1968,GOLD,United States of America,00:38.2
2119,Athletics,Men's 4 x 100m Relay,mexico-city-1968,SILVER,Cuba,00:38.3
2120,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,France,00:38.4
2121,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Jamaica,00:38.4
2122,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,German Democratic Republic (Germany),00:38.6
2123,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Federal Republic of Germany,00:38.7
2124,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Italy,00:39.2
2125,Athletics,Men's 4 x 100m Relay,mexico-city-1968,BRONZE,Poland,00:39.2
2126,Swimming,Men's 4 x 200m Freestyle Relay,tokyo-1964,GOLD,United States of America,07:52.1
