Team_id,discipline_title,event_title,slug_game,country_name
1747,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Sweden
1748,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Canada
1749,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Australia
1750,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Japan
1751,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,France
1752,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Romania
1753,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Mauritius
1754,Athletics,Women's 4 x 400m Relay,seoul-1988,Soviet Union
1755,Athletics,Women's 4 x 400m Relay,seoul-1988,United States of America
1756,Athletics,Women's 4 x 400m Relay,seoul-1988,German Democratic Republic (Germany)
1757,Athletics,Women's 4 x 400m Relay,seoul-1988,Federal Republic of Germany
1758,Athletics,Women's 4 x 400m Relay,seoul-1988,Jamaica
1759,Athletics,Women's 4 x 400m Relay,seoul-1988,Great Britain
1760,Athletics,Women's 4 x 400m Relay,seoul-1988,France
1761,Athletics,Men's 4 x 100m Relay,seoul-1988,Soviet Union
1762,Athletics,Men's 4 x 100m Relay,seoul-1988,Great Britain
1763,Athletics,Men's 4 x 100m Relay,seoul-1988,France
1764,Athletics,Men's 4 x 100m Relay,seoul-1988,Jamaica
1765,Athletics,Men's 4 x 100m Relay,seoul-1988,Italy
1766,Athletics,Men's 4 x 100m Relay,seoul-1988,Federal Republic of Germany
1767,Athletics,Men's 4 x 100m Relay,seoul-1988,Canada
1768,Athletics,Men's 4 x 100m Relay,seoul-1988,Hungary
1769,Athletics,Men's 4 x 400m Relay,seoul-1988,United States of America
1770,Athletics,Men's 4 x 400m Relay,seoul-1988,Jamaica
1771,Athletics,Men's 4 x 400m Relay,seoul-1988,Federal Republic of Germany
1772,Athletics,Men's 4 x 400m Relay,seoul-1988,German Democratic Republic (Germany)
1773,Athletics,Men's 4 x 400m Relay,seoul-1988,Great Britain
1774,Athletics,Men's 4 x 400m Relay,seoul-1988,Australia
1775,Athletics,Men's 4 x 400m Relay,seoul-1988,Nigeria
1776,Athletics,Men's 4 x 400m Relay,seoul-1988,Kenya
1777,Athletics,Women's 4 x 100m Relay,seoul-1988,United States of America
1778,Athletics,Women's 4 x 100m Relay,seoul-1988,German Democratic Republic (Germany)
1779,Athletics,Women's 4 x 100m Relay,seoul-1988,Soviet Union
1780,Athletics,Women's 4 x 100m Relay,seoul-1988,Federal Republic of Germany
1781,Athletics,Women's 4 x 100m Relay,seoul-1988,Bulgaria
1782,Athletics,Women's 4 x 100m Relay,seoul-1988,Poland
1783,Athletics,Women's 4 x 100m Relay,seoul-1988,France
1784,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,United States of America
1785,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,German Democratic Republic (Germany)
1786,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Federal Republic of Germany
1787,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Australia
1788,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Italy
1789,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Sweden
1790,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,France
1791,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Canada
1792,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Great Britain
1793,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Brazil
1794,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Denmark
1795,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Republic of Korea
1796,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,US Virgin Islands
1797,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,United Arab Emirates
1798,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Mexico
1799,Swimming,Men's 4 x 200m Freestyle Relay,seoul-1988,Soviet Union
1800,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,United States of America
1801,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Soviet Union
1802,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,German Democratic Republic (Germany)
1803,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,France
1804,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Sweden
1805,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Federal Republic of Germany
1806,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Great Britain
1807,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Italy
1808,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Canada
1809,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Denmark
1810,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Netherlands
1811,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Brazil
1812,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Mexico
1813,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Portugal
1814,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Singapore
1815,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,"Hong Kong, China"
1816,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Republic of Korea
1817,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,US Virgin Islands
1818,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,United Arab Emirates
1819,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,People's Republic of China
1820,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Egypt
1821,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Austria
1822,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,German Democratic Republic (Germany)
1823,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Netherlands
1824,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,United States of America
1825,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,People's Republic of China
1826,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Soviet Union
1827,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Canada
1828,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Federal Republic of Germany
1829,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Denmark
1830,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Sweden
1831,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Great Britain
1832,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Brazil
1833,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Costa Rica
1834,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Republic of Korea
1835,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,"Hong Kong, China"
1836,Swimming,Men's 4 x 100m Freestyle Relay,seoul-1988,Chinese Taipei
1837,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,United States of America
1838,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Netherlands
1839,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Federal Republic of Germany
1840,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Australia
1841,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Canada
1842,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Great Britain
1843,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Sweden
1844,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,France
1845,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Italy
1846,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Japan
1847,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Mexico
1848,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,"Hong Kong, China"
1849,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,United States of America
1850,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Federal Republic of Germany
1851,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Great Britain
1852,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Australia
1853,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Canada
1854,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Sweden
1855,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Netherlands
1856,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,France
1857,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Brazil
1858,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Venezuela
1859,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Spain
1860,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Turkey
1861,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Japan
1862,Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1984,Italy
1863,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,United States of America
1864,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Australia
1865,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Sweden
1866,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Federal Republic of Germany
1867,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Great Britain
1868,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,France
1869,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Canada
1870,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Italy
1871,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Switzerland
1872,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Brazil
1873,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Netherlands
1874,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Venezuela
1875,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Japan
1876,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Puerto Rico
1877,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,People's Republic of China
1878,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Mexico
1879,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Singapore
1880,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Jamaica
1881,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Turkey
1882,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,US Virgin Islands
1883,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Guatemala
1884,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Honduras
1885,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Egypt
1886,Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1984,Kuwait
1887,Athletics,Women's 4 x 400m Relay,los-angeles-1984,United States of America
1888,Athletics,Women's 4 x 400m Relay,los-angeles-1984,Canada
1889,Athletics,Women's 4 x 400m Relay,los-angeles-1984,Federal Republic of Germany
1890,Athletics,Women's 4 x 400m Relay,los-angeles-1984,Great Britain
1891,Athletics,Women's 4 x 400m Relay,los-angeles-1984,Jamaica
1892,Athletics,Women's 4 x 400m Relay,los-angeles-1984,Italy
1893,Athletics,Women's 4 x 400m Relay,los-angeles-1984,India
1894,Athletics,Women's 4 x 100m Relay,los-angeles-1984,United States of America
1895,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Canada
1896,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Great Britain
1897,Athletics,Women's 4 x 100m Relay,los-angeles-1984,France
1898,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Federal Republic of Germany
1899,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Bahamas
1900,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Trinidad and Tobago
1901,Athletics,Women's 4 x 100m Relay,los-angeles-1984,Jamaica
1902,Athletics,Men's 4 x 400m Relay,los-angeles-1984,United States of America
1903,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Great Britain
1904,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Nigeria
1905,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Australia
1906,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Italy
1907,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Barbados
1908,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Uganda
1909,Athletics,Men's 4 x 400m Relay,los-angeles-1984,Canada
1910,Athletics,Men's 4 x 100m Relay,los-angeles-1984,United States of America
1911,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Jamaica
1912,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Canada
1913,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Italy
1914,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Federal Republic of Germany
1915,Athletics,Men's 4 x 100m Relay,los-angeles-1984,France
1916,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Great Britain
1917,Athletics,Men's 4 x 100m Relay,los-angeles-1984,Brazil
1918,Athletics,Women's 4 x 400m Relay,moscow-1980,Soviet Union
1919,Athletics,Women's 4 x 400m Relay,moscow-1980,German Democratic Republic (Germany)
1920,Athletics,Women's 4 x 400m Relay,moscow-1980,Great Britain
1921,Athletics,Women's 4 x 400m Relay,moscow-1980,Romania
1922,Athletics,Women's 4 x 400m Relay,moscow-1980,Hungary
1923,Athletics,Women's 4 x 400m Relay,moscow-1980,Poland
1924,Athletics,Women's 4 x 400m Relay,moscow-1980,Belgium
1925,Athletics,Women's 4 x 100m Relay,moscow-1980,German Democratic Republic (Germany)
1926,Athletics,Women's 4 x 100m Relay,moscow-1980,Soviet Union
1927,Athletics,Women's 4 x 100m Relay,moscow-1980,Great Britain
1928,Athletics,Women's 4 x 100m Relay,moscow-1980,Bulgaria
1929,Athletics,Women's 4 x 100m Relay,moscow-1980,France
1930,Athletics,Women's 4 x 100m Relay,moscow-1980,Jamaica
1931,Athletics,Women's 4 x 100m Relay,moscow-1980,Poland
1932,Athletics,Women's 4 x 100m Relay,moscow-1980,Sweden
1933,Athletics,Men's 4 x 100m Relay,moscow-1980,Soviet Union
1934,Athletics,Men's 4 x 100m Relay,moscow-1980,Poland
1935,Athletics,Men's 4 x 100m Relay,moscow-1980,France
1936,Athletics,Men's 4 x 100m Relay,moscow-1980,Great Britain
1937,Athletics,Men's 4 x 100m Relay,moscow-1980,German Democratic Republic (Germany)
1938,Athletics,Men's 4 x 100m Relay,moscow-1980,Bulgaria
1939,Athletics,Men's 4 x 100m Relay,moscow-1980,Nigeria
1940,Athletics,Men's 4 x 100m Relay,moscow-1980,Brazil
1941,Athletics,Men's 4 x 400m Relay,moscow-1980,Soviet Union
1942,Athletics,Men's 4 x 400m Relay,moscow-1980,German Democratic Republic (Germany)
1943,Athletics,Men's 4 x 400m Relay,moscow-1980,Italy
1944,Athletics,Men's 4 x 400m Relay,moscow-1980,France
1945,Athletics,Men's 4 x 400m Relay,moscow-1980,Brazil
1946,Athletics,Men's 4 x 400m Relay,moscow-1980,Trinidad and Tobago
1947,Athletics,Men's 4 x 400m Relay,moscow-1980,Czechoslovakia
1948,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Soviet Union
1949,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,German Democratic Republic (Germany)
1950,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Brazil
1951,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Sweden
1952,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Italy
1953,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Great Britain
1954,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Australia
1955,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,France
1956,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Bulgaria
1957,Swimming,Men's 4 x 200m Freestyle Relay,moscow-1980,Hungary
1958,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,German Democratic Republic (Germany)
1959,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Sweden
1960,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Netherlands
1961,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Great Britain
1962,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Australia
1963,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Mexico
1964,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Bulgaria
1965,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Spain
1966,Swimming,Men's 4 x 100m Freestyle Relay,moscow-1980,Soviet Union
1967,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,United States of America
1968,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,German Democratic Republic (Germany)
1969,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Canada
1970,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Netherlands
1971,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Soviet Union
1972,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,France
1973,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Sweden
1974,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Federal Republic of Germany
1975,Swimming,Men's 4 x 100m Freestyle Relay,montreal-1976,Italy
1976,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,United States of America
1977,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Soviet Union
1978,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Great Britain
1979,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Federal Republic of Germany
1980,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,German Democratic Republic (Germany)
1981,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Netherlands
1982,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Sweden
1983,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Italy
1984,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Canada
1985,Swimming,Men's 4 x 200m Freestyle Relay,montreal-1976,Hungary
1986,Athletics,Men's 4 x 400m Relay,montreal-1976,United States of America
1987,Athletics,Men's 4 x 400m Relay,montreal-1976,Poland
1988,Athletics,Men's 4 x 400m Relay,montreal-1976,Federal Republic of Germany
1989,Athletics,Men's 4 x 400m Relay,montreal-1976,Canada
1990,Athletics,Men's 4 x 400m Relay,montreal-1976,Jamaica
1991,Athletics,Men's 4 x 400m Relay,montreal-1976,Trinidad and Tobago
1992,Athletics,Men's 4 x 400m Relay,montreal-1976,Cuba
1993,Athletics,Men's 4 x 400m Relay,montreal-1976,Finland
1994,Athletics,Women's 4 x 400m Relay,montreal-1976,German Democratic Republic (Germany)
1995,Athletics,Women's 4 x 400m Relay,montreal-1976,United States of America
1996,Athletics,Women's 4 x 400m Relay,montreal-1976,Soviet Union
1997,Athletics,Women's 4 x 400m Relay,montreal-1976,Australia
1998,Athletics,Women's 4 x 400m Relay,montreal-1976,Federal Republic of Germany
1999,Athletics,Women's 4 x 400m Relay,montreal-1976,Finland
2000,Athletics,Women's 4 x 400m Relay,montreal-1976,Great Britain
2001,Athletics,Women's 4 x 400m Relay,montreal-1976,Canada
2002,Athletics,Men's 4 x 100m Relay,montreal-1976,United States of America
2003,Athletics,Men's 4 x 100m Relay,montreal-1976,German Democratic Republic (Germany)
2004,Athletics,Men's 4 x 100m Relay,montreal-1976,Soviet Union
2005,Athletics,Men's 4 x 100m Relay,montreal-1976,Poland
2006,Athletics,Men's 4 x 100m Relay,montreal-1976,Cuba
2007,Athletics,Men's 4 x 100m Relay,montreal-1976,Italy
2008,Athletics,Men's 4 x 100m Relay,montreal-1976,France
2009,Athletics,Men's 4 x 100m Relay,montreal-1976,Canada
2010,Athletics,Women's 4 x 100m Relay,montreal-1976,German Democratic Republic (Germany)
2011,Athletics,Women's 4 x 100m Relay,montreal-1976,Federal Republic of Germany
2012,Athletics,Women's 4 x 100m Relay,montreal-1976,Soviet Union
2013,Athletics,Women's 4 x 100m Relay,montreal-1976,Canada
2014,Athletics,Women's 4 x 100m Relay,montreal-1976,Australia
2015,Athletics,Women's 4 x 100m Relay,montreal-1976,Jamaica
2016,Athletics,Women's 4 x 100m Relay,montreal-1976,United States of America
2017,Athletics,Women's 4 x 100m Relay,montreal-1976,Great Britain
2018,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,United States of America
2019,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Federal Republic of Germany
2020,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Soviet Union
2021,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Sweden
2022,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Australia
2023,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,German Democratic Republic (Germany)
2024,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Canada
2025,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Great Britain
2026,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,El Salvador
2027,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Ecuador
2028,Swimming,Men's 4 x 200m Freestyle Relay,munich-1972,Rhodesia
2029,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,United States of America
2030,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Soviet Union
2031,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,German Democratic Republic (Germany)
2032,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Brazil
2033,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Canada
2034,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Federal Republic of Germany
2035,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,France
2036,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Spain
2037,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,United States of America
2038,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,German Democratic Republic (Germany)
2039,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Federal Republic of Germany
2040,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Hungary
2041,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Netherlands
2042,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Sweden
2043,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Canada
2044,Swimming,Men's 4 x 100m Freestyle Relay,munich-1972,Australia
2045,Athletics,Men's 4 x 400m Relay,munich-1972,Kenya
2046,Athletics,Men's 4 x 400m Relay,munich-1972,Great Britain
2047,Athletics,Men's 4 x 400m Relay,munich-1972,France
2048,Athletics,Men's 4 x 400m Relay,munich-1972,Federal Republic of Germany
2049,Athletics,Men's 4 x 400m Relay,munich-1972,Poland
2050,Athletics,Men's 4 x 400m Relay,munich-1972,Finland
2051,Athletics,Men's 4 x 400m Relay,munich-1972,Sweden
2052,Athletics,Men's 4 x 400m Relay,munich-1972,Trinidad and Tobago
2053,Athletics,Men's 4 x 100m Relay,munich-1972,United States of America
2054,Athletics,Men's 4 x 100m Relay,munich-1972,Soviet Union
2055,Athletics,Men's 4 x 100m Relay,munich-1972,Federal Republic of Germany
2056,Athletics,Men's 4 x 100m Relay,munich-1972,Czechoslovakia
2057,Athletics,Men's 4 x 100m Relay,munich-1972,German Democratic Republic (Germany)
2058,Athletics,Men's 4 x 100m Relay,munich-1972,Poland
2059,Athletics,Men's 4 x 100m Relay,munich-1972,France
2060,Athletics,Men's 4 x 100m Relay,munich-1972,Italy
2061,Athletics,Women's 4 x 100m Relay,munich-1972,Federal Republic of Germany
2062,Athletics,Women's 4 x 100m Relay,munich-1972,German Democratic Republic (Germany)
2063,Athletics,Women's 4 x 100m Relay,munich-1972,Cuba
2064,Athletics,Women's 4 x 100m Relay,munich-1972,United States of America
2065,Athletics,Women's 4 x 100m Relay,munich-1972,Soviet Union
2066,Athletics,Women's 4 x 100m Relay,munich-1972,Australia
2067,Athletics,Women's 4 x 100m Relay,munich-1972,Great Britain
2068,Athletics,Women's 4 x 100m Relay,munich-1972,Poland
2069,Athletics,Women's 4 x 400m Relay,munich-1972,German Democratic Republic (Germany)
2070,Athletics,Women's 4 x 400m Relay,munich-1972,United States of America
2071,Athletics,Women's 4 x 400m Relay,munich-1972,Federal Republic of Germany
2072,Athletics,Women's 4 x 400m Relay,munich-1972,France
2073,Athletics,Women's 4 x 400m Relay,munich-1972,Great Britain
2074,Athletics,Women's 4 x 400m Relay,munich-1972,Australia
2075,Athletics,Women's 4 x 400m Relay,munich-1972,Finland
2076,Athletics,Women's 4 x 400m Relay,munich-1972,Soviet Union
2077,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,United States of America
2078,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Soviet Union
2079,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Australia
2080,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Great Britain
2081,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,German Democratic Republic (Germany)
2082,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Federal Republic of Germany
2083,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Canada
2084,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Japan
2085,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,United States of America
2086,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Australia
2087,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Soviet Union
2088,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Canada
2089,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,France
2090,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Federal Republic of Germany
2091,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,German Democratic Republic (Germany)
2092,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Sweden
2093,Swimming,Men's 4 x 200m Freestyle Relay,mexico-city-1968,Mexico
2094,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,United States of America
2095,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,German Democratic Republic (Germany)
2096,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Canada
2097,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Australia
2098,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Hungary
2099,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Japan
2100,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,Great Britain
2101,Swimming,Men's 4 x 100m Freestyle Relay,mexico-city-1968,France
2102,Athletics,Men's 4 x 400m Relay,mexico-city-1968,United States of America
2103,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Kenya
2104,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Federal Republic of Germany
2105,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Poland
2106,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Great Britain
2107,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Trinidad and Tobago
2108,Athletics,Men's 4 x 400m Relay,mexico-city-1968,Italy
